Date,Location_ID,Location_Name,Location_Type,Lat,Lon,Product_ID,Product_Name,Category,Sales_Quantity,Current_Stock,Lead_Time_Days,Price
2025-02-07,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_004,T-Shirt,Clothing,53,61,2,15.0
2025-02-07,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_005,Detergent,Household,35,36,2,8.0
2025-02-07,Branch_005,Uppal,Spoke,17.39,78.56,SKU_001,Milk,Dairy,116,141,2,3.5
2025-02-07,Branch_005,Uppal,Spoke,17.39,78.56,SKU_002,Bread,Bakery,93,90,2,2.0
2025-02-07,Branch_005,Uppal,Spoke,17.39,78.56,SKU_003,Smartphone,Electronics,7,11,2,500.0
2025-02-07,Branch_005,Uppal,Spoke,17.39,78.56,SKU_004,T-Shirt,Clothing,48,48,2,15.0
2025-02-07,Branch_005,Uppal,Spoke,17.39,78.56,SKU_005,Detergent,Household,22,21,2,8.0
2025-02-08,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_001,Milk,Dairy,0,6634,14,3.5
2025-02-08,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_002,Bread,Bakery,0,5700,14,2.0
2025-02-08,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_003,Smartphone,Electronics,0,504,14,500.0
2025-02-08,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_004,T-Shirt,Clothing,0,2381,14,15.0
2025-02-08,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_005,Detergent,Household,0,1757,14,8.0
2025-02-08,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_001,Milk,Dairy,296,299,2,3.5
2025-02-08,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_002,Bread,Bakery,189,192,2,2.0
2025-02-08,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_003,Smartphone,Electronics,21,21,2,500.0
2025-02-08,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_004,T-Shirt,Clothing,98,98,2,15.0
2025-02-08,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_005,Detergent,Household,50,52,2,8.0
2025-02-08,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_001,Milk,Dairy,258,171,2,3.5
2025-02-08,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_002,Bread,Bakery,167,148,2,2.0
2025-02-08,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_003,Smartphone,Electronics,16,15,2,500.0
2025-02-08,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_004,T-Shirt,Clothing,80,69,2,15.0
2025-02-08,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_005,Detergent,Household,47,42,2,8.0
2025-02-08,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_001,Milk,Dairy,252,277,2,3.5
2025-02-08,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_002,Bread,Bakery,149,163,2,2.0
2025-02-08,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_003,Smartphone,Electronics,13,17,2,500.0
2025-02-08,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_004,T-Shirt,Clothing,71,94,2,15.0
2025-02-08,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_005,Detergent,Household,50,54,2,8.0
2025-02-08,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_001,Milk,Dairy,151,164,2,3.5
2025-02-08,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_002,Bread,Bakery,107,111,2,2.0
2025-02-08,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_003,Smartphone,Electronics,12,11,2,500.0
2025-02-08,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_004,T-Shirt,Clothing,55,67,2,15.0
2025-02-08,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_005,Detergent,Household,37,28,2,8.0
2025-02-08,Branch_005,Uppal,Spoke,17.39,78.56,SKU_001,Milk,Dairy,170,151,2,3.5
2025-02-08,Branch_005,Uppal,Spoke,17.39,78.56,SKU_002,Bread,Bakery,99,98,2,2.0
2025-02-08,Branch_005,Uppal,Spoke,17.39,78.56,SKU_003,Smartphone,Electronics,7,10,2,500.0
2025-02-08,Branch_005,Uppal,Spoke,17.39,78.56,SKU_004,T-Shirt,Clothing,41,52,2,15.0
2025-02-08,Branch_005,Uppal,Spoke,17.39,78.56,SKU_005,Detergent,Household,32,26,2,8.0
2025-02-09,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_001,Milk,Dairy,0,7750,14,3.5
2025-02-09,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_002,Bread,Bakery,0,4360,14,2.0
2025-02-09,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_003,Smartphone,Electronics,0,551,14,500.0
2025-02-09,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_004,T-Shirt,Clothing,0,2622,14,15.0
2025-02-09,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_005,Detergent,Household,0,1486,14,8.0
2025-02-09,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_001,Milk,Dairy,280,316,2,3.5
2025-02-09,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_002,Bread,Bakery,137,231,2,2.0
2025-02-09,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_003,Smartphone,Electronics,18,17,2,500.0
2025-02-09,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_004,T-Shirt,Clothing,97,101,2,15.0
2025-02-09,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_005,Detergent,Household,73,59,2,8.0
2025-02-09,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_001,Milk,Dairy,279,236,2,3.5
2025-02-09,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_002,Bread,Bakery,148,131,2,2.0
2025-02-09,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_003,Smartphone,Electronics,11,15,2,500.0
2025-02-09,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_004,T-Shirt,Clothing,69,78,2,15.0
2025-02-09,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_005,Detergent,Household,47,39,2,8.0
2025-02-09,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_001,Milk,Dairy,214,248,2,3.5
2025-02-09,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_002,Bread,Bakery,224,170,2,2.0
2025-02-09,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_003,Smartphone,Electronics,17,19,2,500.0
2025-02-09,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_004,T-Shirt,Clothing,91,85,2,15.0
2025-02-09,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_005,Detergent,Household,44,62,2,8.0
2025-02-09,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_001,Milk,Dairy,189,175,2,3.5
2025-02-09,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_002,Bread,Bakery,133,119,2,2.0
2025-02-09,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_003,Smartphone,Electronics,12,13,2,500.0
2025-02-09,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_004,T-Shirt,Clothing,82,55,2,15.0
2025-02-09,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_005,Detergent,Household,33,33,2,8.0
2025-02-09,Branch_005,Uppal,Spoke,17.39,78.56,SKU_001,Milk,Dairy,167,153,2,3.5
2025-02-09,Branch_005,Uppal,Spoke,17.39,78.56,SKU_002,Bread,Bakery,109,91,2,2.0
2025-02-09,Branch_005,Uppal,Spoke,17.39,78.56,SKU_003,Smartphone,Electronics,10,9,2,500.0
2025-02-09,Branch_005,Uppal,Spoke,17.39,78.56,SKU_004,T-Shirt,Clothing,59,48,2,15.0
2025-02-09,Branch_005,Uppal,Spoke,17.39,78.56,SKU_005,Detergent,Household,33,30,2,8.0
2025-02-10,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_001,Milk,Dairy,0,6366,14,3.5
2025-02-10,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_002,Bread,Bakery,0,4495,14,2.0
2025-02-10,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_003,Smartphone,Electronics,0,496,14,500.0
2025-02-10,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_004,T-Shirt,Clothing,0,2267,14,15.0
2025-02-10,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_005,Detergent,Household,0,1545,14,8.0
2025-02-10,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_001,Milk,Dairy,178,283,2,3.5
2025-02-10,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_002,Bread,Bakery,117,180,2,2.0
2025-02-10,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_003,Smartphone,Electronics,13,18,2,500.0
2025-02-10,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_004,T-Shirt,Clothing,71,106,2,15.0
2025-02-10,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_005,Detergent,Household,50,59,2,8.0
2025-02-10,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_001,Milk,Dairy,238,230,2,3.5
2025-02-10,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_002,Bread,Bakery,122,157,2,2.0
2025-02-10,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_003,Smartphone,Electronics,10,18,2,500.0
2025-02-10,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_004,T-Shirt,Clothing,66,80,2,15.0
2025-02-10,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_005,Detergent,Household,35,38,2,8.0
2025-02-10,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_001,Milk,Dairy,138,247,2,3.5
2025-02-10,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_002,Bread,Bakery,155,178,2,2.0
2025-02-10,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_003,Smartphone,Electronics,12,17,2,500.0
2025-02-10,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_004,T-Shirt,Clothing,52,109,2,15.0
2025-02-10,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_005,Detergent,Household,41,50,2,8.0
2025-02-10,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_001,Milk,Dairy,132,188,2,3.5
2025-02-10,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_002,Bread,Bakery,86,112,2,2.0
2025-02-10,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_003,Smartphone,Electronics,7,13,2,500.0
2025-02-10,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_004,T-Shirt,Clothing,42,55,2,15.0
2025-02-10,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_005,Detergent,Household,29,39,2,8.0
2025-02-10,Branch_005,Uppal,Spoke,17.39,78.56,SKU_001,Milk,Dairy,146,141,2,3.5
2025-02-10,Branch_005,Uppal,Spoke,17.39,78.56,SKU_002,Bread,Bakery,80,102,2,2.0
2025-02-10,Branch_005,Uppal,Spoke,17.39,78.56,SKU_003,Smartphone,Electronics,7,7,2,500.0
2025-02-10,Branch_005,Uppal,Spoke,17.39,78.56,SKU_004,T-Shirt,Clothing,35,47,2,15.0
2025-02-10,Branch_005,Uppal,Spoke,17.39,78.56,SKU_005,Detergent,Household,19,31,2,8.0
2025-02-11,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_001,Milk,Dairy,0,8107,14,3.5
2025-02-11,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_002,Bread,Bakery,0,5562,14,2.0
2025-02-11,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_003,Smartphone,Electronics,0,541,14,500.0
2025-02-11,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_004,T-Shirt,Clothing,0,2571,14,15.0
2025-02-11,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_005,Detergent,Household,0,1316,14,8.0
2025-02-11,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_001,Milk,Dairy,186,299,2,3.5
2025-02-11,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_002,Bread,Bakery,138,170,2,2.0
2025-02-11,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_003,Smartphone,Electronics,18,21,2,500.0
2025-02-11,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_004,T-Shirt,Clothing,76,111,2,15.0
2025-02-11,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_005,Detergent,Household,42,69,2,8.0
2025-02-11,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_001,Milk,Dairy,114,236,2,3.5
2025-02-11,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_002,Bread,Bakery,109,145,2,2.0
2025-02-11,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_003,Smartphone,Electronics,13,12,2,500.0
2025-02-11,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_004,T-Shirt,Clothing,51,83,2,15.0
2025-02-11,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_005,Detergent,Household,34,40,2,8.0
2025-02-11,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_001,Milk,Dairy,204,230,2,3.5
2025-02-11,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_002,Bread,Bakery,188,166,2,2.0
2025-02-11,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_003,Smartphone,Electronics,12,21,2,500.0
2025-02-11,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_004,T-Shirt,Clothing,69,92,2,15.0
2025-02-11,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_005,Detergent,Household,35,45,2,8.0
2025-02-11,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_001,Milk,Dairy,164,137,2,3.5
2025-02-11,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_002,Bread,Bakery,124,144,2,2.0
2025-02-11,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_003,Smartphone,Electronics,9,10,2,500.0
2025-02-11,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_004,T-Shirt,Clothing,48,57,2,15.0
2025-02-11,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_005,Detergent,Household,24,39,2,8.0
2025-02-11,Branch_005,Uppal,Spoke,17.39,78.56,SKU_001,Milk,Dairy,132,169,2,3.5
2025-02-11,Branch_005,Uppal,Spoke,17.39,78.56,SKU_002,Bread,Bakery,96,89,2,2.0
2025-02-11,Branch_005,Uppal,Spoke,17.39,78.56,SKU_003,Smartphone,Electronics,6,9,2,500.0
2025-02-11,Branch_005,Uppal,Spoke,17.39,78.56,SKU_004,T-Shirt,Clothing,49,55,2,15.0
2025-02-11,Branch_005,Uppal,Spoke,17.39,78.56,SKU_005,Detergent,Household,26,32,2,8.0
2025-02-12,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_001,Milk,Dairy,0,5286,14,3.5
2025-02-12,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_002,Bread,Bakery,0,4797,14,2.0
2025-02-12,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_003,Smartphone,Electronics,0,407,14,500.0
2025-02-12,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_004,T-Shirt,Clothing,0,2378,14,15.0
2025-02-12,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_005,Detergent,Household,0,1424,14,8.0
2025-02-12,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_001,Milk,Dairy,252,295,2,3.5
2025-02-12,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_002,Bread,Bakery,146,188,2,2.0
2025-02-12,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_003,Smartphone,Electronics,16,21,2,500.0
2025-02-12,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_004,T-Shirt,Clothing,72,77,2,15.0
2025-02-12,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_005,Detergent,Household,35,59,2,8.0
2025-02-12,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_001,Milk,Dairy,154,214,2,3.5
2025-02-12,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_002,Bread,Bakery,125,139,2,2.0
2025-02-12,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_003,Smartphone,Electronics,10,15,2,500.0
2025-02-12,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_004,T-Shirt,Clothing,48,79,2,15.0
2025-02-12,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_005,Detergent,Household,30,48,2,8.0
2025-02-12,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_001,Milk,Dairy,194,285,2,3.5
2025-02-12,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_002,Bread,Bakery,113,191,2,2.0
2025-02-12,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_003,Smartphone,Electronics,14,17,2,500.0
2025-02-12,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_004,T-Shirt,Clothing,80,76,2,15.0
2025-02-12,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_005,Detergent,Household,33,57,2,8.0
2025-02-12,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_001,Milk,Dairy,117,196,2,3.5
2025-02-12,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_002,Bread,Bakery,95,129,2,2.0
2025-02-12,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_003,Smartphone,Electronics,9,9,2,500.0
2025-02-12,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_004,T-Shirt,Clothing,51,56,2,15.0
2025-02-12,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_005,Detergent,Household,34,27,2,8.0
2025-02-12,Branch_005,Uppal,Spoke,17.39,78.56,SKU_001,Milk,Dairy,137,128,2,3.5
2025-02-12,Branch_005,Uppal,Spoke,17.39,78.56,SKU_002,Bread,Bakery,102,70,2,2.0
2025-02-12,Branch_005,Uppal,Spoke,17.39,78.56,SKU_003,Smartphone,Electronics,8,8,2,500.0
2025-02-12,Branch_005,Uppal,Spoke,17.39,78.56,SKU_004,T-Shirt,Clothing,35,55,2,15.0
2025-02-12,Branch_005,Uppal,Spoke,17.39,78.56,SKU_005,Detergent,Household,26,29,2,8.0
2025-02-13,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_001,Milk,Dairy,0,8609,14,3.5
2025-02-13,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_002,Bread,Bakery,0,4266,14,2.0
2025-02-13,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_003,Smartphone,Electronics,0,458,14,500.0
2025-02-13,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_004,T-Shirt,Clothing,0,2773,14,15.0
2025-02-13,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_005,Detergent,Household,0,1591,14,8.0
2025-02-13,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_001,Milk,Dairy,239,320,2,3.5
2025-02-13,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_002,Bread,Bakery,156,194,2,2.0
2025-02-13,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_003,Smartphone,Electronics,17,15,2,500.0
2025-02-13,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_004,T-Shirt,Clothing,71,94,2,15.0
2025-02-13,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_005,Detergent,Household,44,59,2,8.0
2025-02-13,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_001,Milk,Dairy,173,233,2,3.5
2025-02-13,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_002,Bread,Bakery,72,136,2,2.0
2025-02-13,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_003,Smartphone,Electronics,11,13,2,500.0
2025-02-13,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_004,T-Shirt,Clothing,60,83,2,15.0
2025-02-13,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_005,Detergent,Household,30,50,2,8.0
2025-02-13,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_001,Milk,Dairy,193,256,2,3.5
2025-02-13,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_002,Bread,Bakery,114,167,2,2.0
2025-02-13,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_003,Smartphone,Electronics,12,14,2,500.0
2025-02-13,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_004,T-Shirt,Clothing,56,82,2,15.0
2025-02-13,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_005,Detergent,Household,34,66,2,8.0
2025-02-13,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_001,Milk,Dairy,164,164,2,3.5
2025-02-13,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_002,Bread,Bakery,115,131,2,2.0
2025-02-13,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_003,Smartphone,Electronics,8,13,2,500.0
2025-02-13,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_004,T-Shirt,Clothing,56,54,2,15.0
2025-02-13,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_005,Detergent,Household,28,37,2,8.0
2025-02-13,Branch_005,Uppal,Spoke,17.39,78.56,SKU_001,Milk,Dairy,132,159,2,3.5
2025-02-13,Branch_005,Uppal,Spoke,17.39,78.56,SKU_002,Bread,Bakery,100,102,2,2.0
2025-02-13,Branch_005,Uppal,Spoke,17.39,78.56,SKU_003,Smartphone,Electronics,9,9,2,500.0
2025-02-13,Branch_005,Uppal,Spoke,17.39,78.56,SKU_004,T-Shirt,Clothing,40,58,2,15.0
2025-02-13,Branch_005,Uppal,Spoke,17.39,78.56,SKU_005,Detergent,Household,19,27,2,8.0
2025-02-14,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_001,Milk,Dairy,0,6217,14,3.5
2025-02-14,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_002,Bread,Bakery,0,4576,14,2.0
2025-02-14,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_003,Smartphone,Electronics,0,471,14,500.0
2025-02-14,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_004,T-Shirt,Clothing,0,2572,14,15.0
2025-02-14,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_005,Detergent,Household,0,1428,14,8.0
2025-02-14,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_001,Milk,Dairy,258,295,2,3.5
2025-02-14,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_002,Bread,Bakery,154,160,2,2.0
2025-02-14,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_003,Smartphone,Electronics,17,20,2,500.0
2025-02-14,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_004,T-Shirt,Clothing,84,113,2,15.0
2025-02-14,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_005,Detergent,Household,56,61,2,8.0
2025-02-14,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_001,Milk,Dairy,181,237,2,3.5
2025-02-14,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_002,Bread,Bakery,146,155,2,2.0
2025-02-14,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_003,Smartphone,Electronics,9,15,2,500.0
2025-02-14,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_004,T-Shirt,Clothing,71,91,2,15.0
2025-02-14,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_005,Detergent,Household,29,49,2,8.0
2025-02-14,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_001,Milk,Dairy,180,294,2,3.5
2025-02-14,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_002,Bread,Bakery,118,180,2,2.0
2025-02-14,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_003,Smartphone,Electronics,14,17,2,500.0
2025-02-14,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_004,T-Shirt,Clothing,62,86,2,15.0
2025-02-14,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_005,Detergent,Household,20,53,2,8.0
2025-02-14,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_001,Milk,Dairy,141,182,2,3.5
2025-02-14,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_002,Bread,Bakery,103,99,2,2.0
2025-02-14,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_003,Smartphone,Electronics,11,11,2,500.0
2025-02-14,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_004,T-Shirt,Clothing,45,51,2,15.0
2025-02-14,Branch_004,Secunderabad,Spoke,17.43,78.5,SKU_005,Detergent,Household,26,43,2,8.0
2025-02-14,Branch_005,Uppal,Spoke,17.39,78.56,SKU_001,Milk,Dairy,140,142,2,3.5
2025-02-14,Branch_005,Uppal,Spoke,17.39,78.56,SKU_002,Bread,Bakery,76,90,2,2.0
2025-02-14,Branch_005,Uppal,Spoke,17.39,78.56,SKU_003,Smartphone,Electronics,9,8,2,500.0
2025-02-14,Branch_005,Uppal,Spoke,17.39,78.56,SKU_004,T-Shirt,Clothing,40,43,2,15.0
2025-02-14,Branch_005,Uppal,Spoke,17.39,78.56,SKU_005,Detergent,Household,24,27,2,8.0
2025-02-15,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_001,Milk,Dairy,0,8417,14,3.5
2025-02-15,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_002,Bread,Bakery,0,5397,14,2.0
2025-02-15,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_003,Smartphone,Electronics,0,490,14,500.0
2025-02-15,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_004,T-Shirt,Clothing,0,2286,14,15.0
2025-02-15,Warehouse,Kompally Central Warehouse,Hub,17.55,78.49,SKU_005,Detergent,Household,0,1359,14,8.0
2025-02-15,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_001,Milk,Dairy,300,304,2,3.5
2025-02-15,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_002,Bread,Bakery,209,211,2,2.0
2025-02-15,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_003,Smartphone,Electronics,18,18,2,500.0
2025-02-15,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_004,T-Shirt,Clothing,105,105,2,15.0
2025-02-15,Branch_001,Hitech City,Spoke,17.44,78.38,SKU_005,Detergent,Household,60,61,2,8.0
2025-02-15,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_001,Milk,Dairy,246,220,2,3.5
2025-02-15,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_002,Bread,Bakery,155,143,2,2.0
2025-02-15,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_003,Smartphone,Electronics,14,16,2,500.0
2025-02-15,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_004,T-Shirt,Clothing,85,68,2,15.0
2025-02-15,Branch_002,Banjara Hills,Spoke,17.41,78.43,SKU_005,Detergent,Household,46,44,2,8.0
2025-02-15,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_001,Milk,Dairy,308,235,2,3.5
2025-02-15,Branch_003,Gachibowli,Spoke,17.44,78.34,SKU_002,Bread,Bakery,170,141,2,2.0
