Date,Location_ID,Location_Name,Location_Type,Product_ID,Product_Name,Category,Sub_Category,Price,Sales_Qty,Revenue,Current_Stock,Target_Stock
2025-08-05,S_007,Begumpet,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,183,9150,479,1050
2025-08-05,S_007,Begumpet,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,90,8100,467,700
2025-08-05,S_007,Begumpet,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,200,8000,799,1260
2025-08-05,S_007,Begumpet,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,43,15050,227,280
2025-08-05,S_007,Begumpet,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,69,13800,30,420
2025-08-05,S_007,Begumpet,Store,H_003,Study Table,Home Essentials,Furniture,4000,0,0,3,7
2025-08-05,S_007,Begumpet,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,24,19200,151,175
2025-08-05,S_007,Begumpet,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,16,40000,56,105
2025-08-05,S_008,Uppal,Store,E_001,iPhone 15,Electronics,Mobile,80000,6,480000,32,35
2025-08-05,S_008,Uppal,Store,E_002,Samsung S24,Electronics,Mobile,75000,4,300000,30,35
2025-08-05,S_008,Uppal,Store,E_003,MacBook Air,Electronics,Laptop,100000,2,200000,13,14
2025-08-05,S_008,Uppal,Store,E_004,Sony Headphones,Electronics,Audio,20000,11,220000,46,56
2025-08-05,S_008,Uppal,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,251,15060,533,1400
2025-08-05,S_008,Uppal,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,154,7700,575,1050
2025-08-05,S_008,Uppal,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,80,7200,558,700
2025-08-05,S_008,Uppal,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,218,8720,581,1260
2025-08-05,S_008,Uppal,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,37,12950,48,280
2025-08-05,S_008,Uppal,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,72,14400,193,420
2025-08-05,S_008,Uppal,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,2,7
2025-08-05,S_008,Uppal,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,18,14400,101,175
2025-08-05,S_008,Uppal,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,13,32500,125,105
2025-08-05,S_009,Dilsukhnagar,Store,E_001,iPhone 15,Electronics,Mobile,80000,5,400000,31,35
2025-08-05,S_009,Dilsukhnagar,Store,E_002,Samsung S24,Electronics,Mobile,75000,4,300000,27,35
2025-08-05,S_009,Dilsukhnagar,Store,E_003,MacBook Air,Electronics,Laptop,100000,1,100000,7,14
2025-08-05,S_009,Dilsukhnagar,Store,E_004,Sony Headphones,Electronics,Audio,20000,8,160000,58,56
2025-08-05,S_009,Dilsukhnagar,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,215,12900,906,1400
2025-08-05,S_009,Dilsukhnagar,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,135,6750,560,1050
2025-08-05,S_009,Dilsukhnagar,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,69,6210,359,700
2025-08-05,S_009,Dilsukhnagar,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,224,8960,960,1260
2025-08-05,S_009,Dilsukhnagar,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,57,19950,266,280
2025-08-05,S_009,Dilsukhnagar,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,53,10600,284,420
2025-08-05,S_009,Dilsukhnagar,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,7,7
2025-08-05,S_009,Dilsukhnagar,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,30,24000,159,175
2025-08-05,S_009,Dilsukhnagar,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,12,30000,91,105
2025-08-05,S_010,Charminar,Store,E_001,iPhone 15,Electronics,Mobile,80000,5,400000,17,35
2025-08-05,S_010,Charminar,Store,E_002,Samsung S24,Electronics,Mobile,75000,5,375000,28,35
2025-08-05,S_010,Charminar,Store,E_003,MacBook Air,Electronics,Laptop,100000,1,100000,9,14
2025-08-05,S_010,Charminar,Store,E_004,Sony Headphones,Electronics,Audio,20000,7,140000,28,56
2025-08-05,S_010,Charminar,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,174,10440,1011,1400
2025-08-05,S_010,Charminar,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,166,8300,610,1050
2025-08-05,S_010,Charminar,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,104,9360,475,700
2025-08-05,S_010,Charminar,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,81,3240,959,1260
2025-08-05,S_010,Charminar,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,31,10850,268,280
2025-08-05,S_010,Charminar,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,39,7800,30,420
2025-08-05,S_010,Charminar,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,3,7
2025-08-05,S_010,Charminar,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,26,20800,186,175
2025-08-05,S_010,Charminar,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,16,40000,97,105
2025-08-06,W_001,Shamirpet Central Warehouse,Warehouse,E_001,iPhone 15,Electronics,Mobile,80000,0,0,2500,0
2025-08-06,W_001,Shamirpet Central Warehouse,Warehouse,E_002,Samsung S24,Electronics,Mobile,75000,0,0,2500,0
2025-08-06,W_001,Shamirpet Central Warehouse,Warehouse,E_003,MacBook Air,Electronics,Laptop,100000,0,0,1000,0
2025-08-06,W_001,Shamirpet Central Warehouse,Warehouse,E_004,Sony Headphones,Electronics,Audio,20000,0,0,4000,0
2025-08-06,W_001,Shamirpet Central Warehouse,Warehouse,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,0,0,100000,0
2025-08-06,W_001,Shamirpet Central Warehouse,Warehouse,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,0,0,75000,0
2025-08-06,W_001,Shamirpet Central Warehouse,Warehouse,D_003,Farm Eggs (12),Daily Needs,Dairy,90,0,0,50000,0
2025-08-06,W_001,Shamirpet Central Warehouse,Warehouse,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,0,0,90000,0
2025-08-06,W_001,Shamirpet Central Warehouse,Warehouse,H_001,Detergent 2kg,Home Essentials,Cleaning,350,0,0,20000,0
2025-08-06,W_001,Shamirpet Central Warehouse,Warehouse,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,0,0,30000,0
2025-08-06,W_001,Shamirpet Central Warehouse,Warehouse,H_003,Study Table,Home Essentials,Furniture,4000,0,0,500,0
2025-08-06,W_001,Shamirpet Central Warehouse,Warehouse,F_001,Mens T-Shirt,Fashion,Menswear,800,0,0,12500,0
2025-08-06,W_001,Shamirpet Central Warehouse,Warehouse,F_002,Womans Jeans,Fashion,Womenswear,2500,0,0,7500,0
2025-08-06,S_001,Gachibowli,Store,E_001,iPhone 15,Electronics,Mobile,80000,4,320000,36,35
2025-08-06,S_001,Gachibowli,Store,E_002,Samsung S24,Electronics,Mobile,75000,5,375000,24,35
2025-08-06,S_001,Gachibowli,Store,E_003,MacBook Air,Electronics,Laptop,100000,2,200000,17,14
2025-08-06,S_001,Gachibowli,Store,E_004,Sony Headphones,Electronics,Audio,20000,12,240000,76,56
2025-08-06,S_001,Gachibowli,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,307,18420,1313,1400
2025-08-06,S_001,Gachibowli,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,214,10700,622,1050
2025-08-06,S_001,Gachibowli,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,127,11430,616,700
2025-08-06,S_001,Gachibowli,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,249,9960,1510,1260
2025-08-06,S_001,Gachibowli,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,47,16450,120,280
2025-08-06,S_001,Gachibowli,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,91,18200,396,420
2025-08-06,S_001,Gachibowli,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,5,7
2025-08-06,S_001,Gachibowli,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,35,28000,200,175
2025-08-06,S_001,Gachibowli,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,18,45000,95,105
2025-08-06,S_002,Jubilee Hills,Store,E_001,iPhone 15,Electronics,Mobile,80000,6,480000,26,35
2025-08-06,S_002,Jubilee Hills,Store,E_002,Samsung S24,Electronics,Mobile,75000,4,300000,27,35
2025-08-06,S_002,Jubilee Hills,Store,E_003,MacBook Air,Electronics,Laptop,100000,3,300000,9,14
2025-08-06,S_002,Jubilee Hills,Store,E_004,Sony Headphones,Electronics,Audio,20000,13,260000,69,56
2025-08-06,S_002,Jubilee Hills,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,241,14460,1039,1400
2025-08-06,S_002,Jubilee Hills,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,289,14450,523,1050
2025-08-06,S_002,Jubilee Hills,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,102,9180,279,700
2025-08-06,S_002,Jubilee Hills,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,400,16000,904,1260
2025-08-06,S_002,Jubilee Hills,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,72,25200,300,280
2025-08-06,S_002,Jubilee Hills,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,104,20800,321,420
2025-08-06,S_002,Jubilee Hills,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,6,7
2025-08-06,S_002,Jubilee Hills,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,35,28000,146,175
2025-08-06,S_002,Jubilee Hills,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,28,70000,75,105
2025-08-06,S_003,Madhapur,Store,E_001,iPhone 15,Electronics,Mobile,80000,4,320000,16,35
2025-08-06,S_003,Madhapur,Store,E_002,Samsung S24,Electronics,Mobile,75000,4,300000,37,35
2025-08-06,S_003,Madhapur,Store,E_003,MacBook Air,Electronics,Laptop,100000,1,100000,9,14
2025-08-06,S_003,Madhapur,Store,E_004,Sony Headphones,Electronics,Audio,20000,7,140000,4,56
2025-08-06,S_003,Madhapur,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,193,11580,933,1400
2025-08-06,S_003,Madhapur,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,152,7600,1082,1050
2025-08-06,S_003,Madhapur,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,95,8550,527,700
2025-08-06,S_003,Madhapur,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,156,6240,828,1260
2025-08-06,S_003,Madhapur,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,27,9450,269,280
2025-08-06,S_003,Madhapur,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,56,11200,215,420
2025-08-06,S_003,Madhapur,Store,H_003,Study Table,Home Essentials,Furniture,4000,0,0,3,7
2025-08-06,S_003,Madhapur,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,22,17600,111,175
2025-08-06,S_003,Madhapur,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,17,42500,102,105
2025-08-06,S_004,Kukatpally,Store,E_001,iPhone 15,Electronics,Mobile,80000,4,320000,22,35
2025-08-06,S_004,Kukatpally,Store,E_002,Samsung S24,Electronics,Mobile,75000,4,300000,43,35
2025-08-06,S_004,Kukatpally,Store,E_003,MacBook Air,Electronics,Laptop,100000,2,200000,17,14
2025-08-06,S_004,Kukatpally,Store,E_004,Sony Headphones,Electronics,Audio,20000,9,180000,48,56
2025-08-06,S_004,Kukatpally,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,225,13500,1497,1400
2025-08-06,S_004,Kukatpally,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,195,9750,954,1050
2025-08-06,S_004,Kukatpally,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,95,8550,50,700
2025-08-06,S_004,Kukatpally,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,148,5920,861,1260
2025-08-06,S_004,Kukatpally,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,44,15400,258,280
2025-08-06,S_004,Kukatpally,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,51,10200,222,420
2025-08-06,S_004,Kukatpally,Store,H_003,Study Table,Home Essentials,Furniture,4000,0,0,5,7
2025-08-06,S_004,Kukatpally,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,26,20800,105,175
2025-08-06,S_004,Kukatpally,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,17,42500,100,105
2025-08-06,S_005,Banjara Hills,Store,E_001,iPhone 15,Electronics,Mobile,80000,6,480000,28,35
2025-08-06,S_005,Banjara Hills,Store,E_002,Samsung S24,Electronics,Mobile,75000,4,300000,25,35
2025-08-06,S_005,Banjara Hills,Store,E_003,MacBook Air,Electronics,Laptop,100000,2,200000,14,14
2025-08-06,S_005,Banjara Hills,Store,E_004,Sony Headphones,Electronics,Audio,20000,6,120000,19,56
2025-08-06,S_005,Banjara Hills,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,271,16260,858,1400
2025-08-06,S_005,Banjara Hills,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,103,5150,1278,1050
2025-08-06,S_005,Banjara Hills,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,101,9090,732,700
2025-08-06,S_005,Banjara Hills,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,155,6200,954,1260
2025-08-06,S_005,Banjara Hills,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,32,11200,360,280
2025-08-06,S_005,Banjara Hills,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,46,9200,216,420
2025-08-06,S_005,Banjara Hills,Store,H_003,Study Table,Home Essentials,Furniture,4000,0,0,5,7
2025-08-06,S_005,Banjara Hills,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,28,22400,12,175
2025-08-06,S_005,Banjara Hills,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,13,32500,44,105
2025-08-06,S_006,Kondapur,Store,E_001,iPhone 15,Electronics,Mobile,80000,3,240000,30,35
2025-08-06,S_006,Kondapur,Store,E_002,Samsung S24,Electronics,Mobile,75000,4,300000,2,35
2025-08-06,S_006,Kondapur,Store,E_003,MacBook Air,Electronics,Laptop,100000,2,200000,11,14
2025-08-06,S_006,Kondapur,Store,E_004,Sony Headphones,Electronics,Audio,20000,4,80000,69,56
2025-08-06,S_006,Kondapur,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,248,14880,1516,1400
2025-08-06,S_006,Kondapur,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,127,6350,857,1050
2025-08-06,S_006,Kondapur,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,97,8730,391,700
2025-08-06,S_006,Kondapur,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,155,6200,989,1260
2025-08-06,S_006,Kondapur,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,40,14000,246,280
2025-08-06,S_006,Kondapur,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,55,11000,392,420
2025-08-06,S_006,Kondapur,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,4,7
2025-08-06,S_006,Kondapur,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,31,24800,103,175
2025-08-06,S_006,Kondapur,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,10,25000,60,105
2025-08-06,S_007,Begumpet,Store,E_001,iPhone 15,Electronics,Mobile,80000,4,320000,29,35
2025-08-06,S_007,Begumpet,Store,E_002,Samsung S24,Electronics,Mobile,75000,5,375000,25,35
2025-08-06,S_007,Begumpet,Store,E_003,MacBook Air,Electronics,Laptop,100000,2,200000,1,14
2025-08-06,S_007,Begumpet,Store,E_004,Sony Headphones,Electronics,Audio,20000,8,160000,35,56
2025-08-06,S_007,Begumpet,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,187,11220,402,1400
2025-08-06,S_007,Begumpet,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,136,6800,691,1050
2025-08-06,S_007,Begumpet,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,105,9450,341,700
2025-08-06,S_007,Begumpet,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,212,8480,1560,1260
2025-08-06,S_007,Begumpet,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,56,19600,176,280
2025-08-06,S_007,Begumpet,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,80,16000,30,420
2025-08-06,S_007,Begumpet,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,8,7
2025-08-06,S_007,Begumpet,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,18,14400,97,175
2025-08-06,S_007,Begumpet,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,15,37500,39,105
2025-08-06,S_008,Uppal,Store,E_001,iPhone 15,Electronics,Mobile,80000,3,240000,16,35
2025-08-06,S_008,Uppal,Store,E_002,Samsung S24,Electronics,Mobile,75000,4,300000,13,35
2025-08-06,S_008,Uppal,Store,E_003,MacBook Air,Electronics,Laptop,100000,2,200000,8,14
2025-08-06,S_008,Uppal,Store,E_004,Sony Headphones,Electronics,Audio,20000,6,120000,61,56
2025-08-06,S_008,Uppal,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,186,11160,794,1400
2025-08-06,S_008,Uppal,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,134,6700,483,1050
2025-08-06,S_008,Uppal,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,96,8640,590,700
2025-08-06,S_008,Uppal,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,95,3800,1327,1260
2025-08-06,S_008,Uppal,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,38,13300,20,280
2025-08-06,S_008,Uppal,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,53,10600,311,420
2025-08-06,S_008,Uppal,Store,H_003,Study Table,Home Essentials,Furniture,4000,0,0,6,7
2025-08-06,S_008,Uppal,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,26,20800,177,175
2025-08-06,S_008,Uppal,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,13,32500,35,105
2025-08-06,S_009,Dilsukhnagar,Store,E_001,iPhone 15,Electronics,Mobile,80000,6,480000,45,35
2025-08-06,S_009,Dilsukhnagar,Store,E_002,Samsung S24,Electronics,Mobile,75000,5,375000,40,35
2025-08-06,S_009,Dilsukhnagar,Store,E_003,MacBook Air,Electronics,Laptop,100000,2,200000,6,14
2025-08-06,S_009,Dilsukhnagar,Store,E_004,Sony Headphones,Electronics,Audio,20000,6,120000,25,56
2025-08-06,S_009,Dilsukhnagar,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,207,12420,1247,1400
2025-08-06,S_009,Dilsukhnagar,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,147,7350,1282,1050
2025-08-06,S_009,Dilsukhnagar,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,98,8820,895,700
2025-08-06,S_009,Dilsukhnagar,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,176,7040,1060,1260
2025-08-06,S_009,Dilsukhnagar,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,34,11900,225,280
2025-08-06,S_009,Dilsukhnagar,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,77,15400,443,420
2025-08-06,S_009,Dilsukhnagar,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,4,7
2025-08-06,S_009,Dilsukhnagar,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,12,9600,83,175
2025-08-06,S_009,Dilsukhnagar,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,18,45000,109,105
2025-08-06,S_010,Charminar,Store,E_001,iPhone 15,Electronics,Mobile,80000,5,400000,46,35
2025-08-06,S_010,Charminar,Store,E_002,Samsung S24,Electronics,Mobile,75000,5,375000,21,35
2025-08-06,S_010,Charminar,Store,E_003,MacBook Air,Electronics,Laptop,100000,2,200000,9,14
2025-08-06,S_010,Charminar,Store,E_004,Sony Headphones,Electronics,Audio,20000,6,120000,53,56
2025-08-06,S_010,Charminar,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,226,13560,1076,1400
2025-08-06,S_010,Charminar,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,82,4100,915,1050
2025-08-06,S_010,Charminar,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,108,9720,50,700
2025-08-06,S_010,Charminar,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,165,6600,702,1260
2025-08-06,S_010,Charminar,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,42,14700,344,280
2025-08-06,S_010,Charminar,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,60,12000,244,420
2025-08-06,S_010,Charminar,Store,H_003,Study Table,Home Essentials,Furniture,4000,0,0,5,7
2025-08-06,S_010,Charminar,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,22,17600,208,175
2025-08-06,S_010,Charminar,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,13,32500,7,105
2025-08-07,W_001,Shamirpet Central Warehouse,Warehouse,E_001,iPhone 15,Electronics,Mobile,80000,0,0,2500,0
2025-08-07,W_001,Shamirpet Central Warehouse,Warehouse,E_002,Samsung S24,Electronics,Mobile,75000,0,0,2500,0
2025-08-07,W_001,Shamirpet Central Warehouse,Warehouse,E_003,MacBook Air,Electronics,Laptop,100000,0,0,1000,0
2025-08-07,W_001,Shamirpet Central Warehouse,Warehouse,E_004,Sony Headphones,Electronics,Audio,20000,0,0,4000,0
2025-08-07,W_001,Shamirpet Central Warehouse,Warehouse,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,0,0,100000,0
2025-08-07,W_001,Shamirpet Central Warehouse,Warehouse,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,0,0,75000,0
2025-08-07,W_001,Shamirpet Central Warehouse,Warehouse,D_003,Farm Eggs (12),Daily Needs,Dairy,90,0,0,50000,0
2025-08-07,W_001,Shamirpet Central Warehouse,Warehouse,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,0,0,90000,0
2025-08-07,W_001,Shamirpet Central Warehouse,Warehouse,H_001,Detergent 2kg,Home Essentials,Cleaning,350,0,0,20000,0
2025-08-07,W_001,Shamirpet Central Warehouse,Warehouse,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,0,0,30000,0
2025-08-07,W_001,Shamirpet Central Warehouse,Warehouse,H_003,Study Table,Home Essentials,Furniture,4000,0,0,500,0
2025-08-07,W_001,Shamirpet Central Warehouse,Warehouse,F_001,Mens T-Shirt,Fashion,Menswear,800,0,0,12500,0
2025-08-07,W_001,Shamirpet Central Warehouse,Warehouse,F_002,Womans Jeans,Fashion,Womenswear,2500,0,0,7500,0
2025-08-07,S_001,Gachibowli,Store,E_001,iPhone 15,Electronics,Mobile,80000,6,480000,20,35
2025-08-07,S_001,Gachibowli,Store,E_002,Samsung S24,Electronics,Mobile,75000,6,450000,14,35
2025-08-07,S_001,Gachibowli,Store,E_003,MacBook Air,Electronics,Laptop,100000,2,200000,10,14
2025-08-07,S_001,Gachibowli,Store,E_004,Sony Headphones,Electronics,Audio,20000,12,240000,72,56
2025-08-07,S_001,Gachibowli,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,170,10200,1401,1400
2025-08-07,S_001,Gachibowli,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,213,10650,920,1050
2025-08-07,S_001,Gachibowli,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,156,14040,665,700
2025-08-07,S_001,Gachibowli,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,236,9440,768,1260
2025-08-07,S_001,Gachibowli,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,57,19950,308,280
2025-08-07,S_001,Gachibowli,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,97,19400,232,420
2025-08-07,S_001,Gachibowli,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,6,7
2025-08-07,S_001,Gachibowli,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,36,28800,141,175
2025-08-07,S_001,Gachibowli,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,14,35000,67,105
2025-08-07,S_002,Jubilee Hills,Store,E_001,iPhone 15,Electronics,Mobile,80000,8,640000,19,35
2025-08-07,S_002,Jubilee Hills,Store,E_002,Samsung S24,Electronics,Mobile,75000,10,750000,2,35
2025-08-07,S_002,Jubilee Hills,Store,E_003,MacBook Air,Electronics,Laptop,100000,2,200000,11,14
2025-08-07,S_002,Jubilee Hills,Store,E_004,Sony Headphones,Electronics,Audio,20000,13,260000,40,56
2025-08-07,S_002,Jubilee Hills,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,360,21600,1373,1400
