Date,Product_ID,Category,Sales_Quantity,Current_Stock,Lead_Time_Days
2025-05-17,SKU_005,Household,28,161,5
2025-05-18,SKU_001,Dairy,117,538,2
2025-05-18,SKU_002,Bakery,125,425,2
2025-05-18,SKU_003,Electronics,9,30,14
2025-05-18,SKU_004,Clothing,52,257,7
2025-05-18,SKU_005,Household,30,159,5
2025-05-19,SKU_001,Dairy,172,770,2
2025-05-19,SKU_002,Bakery,106,546,2
2025-05-19,SKU_003,Electronics,10,56,14
2025-05-19,SKU_004,Clothing,51,241,7
2025-05-19,SKU_005,Household,28,97,5
2025-05-20,SKU_001,Dairy,152,330,2
2025-05-20,SKU_002,Bakery,109,524,2
2025-05-20,SKU_003,Electronics,10,29,14
2025-05-20,SKU_004,Clothing,45,223,7
2025-05-20,SKU_005,Household,27,107,5
2025-05-21,SKU_001,Dairy,121,403,2
2025-05-21,SKU_002,Bakery,102,630,2
2025-05-21,SKU_003,Electronics,10,77,14
2025-05-21,SKU_004,Clothing,45,470,7
2025-05-21,SKU_005,Household,32,169,5
2025-05-22,SKU_001,Dairy,158,750,2
2025-05-22,SKU_002,Bakery,94,388,2
2025-05-22,SKU_003,Electronics,8,17,14
2025-05-22,SKU_004,Clothing,47,263,7
2025-05-22,SKU_005,Household,31,83,5
2025-05-23,SKU_001,Dairy,128,700,2
2025-05-23,SKU_002,Bakery,90,584,2
2025-05-23,SKU_003,Electronics,11,40,14
2025-05-23,SKU_004,Clothing,54,205,7
2025-05-23,SKU_005,Household,26,164,5
2025-05-24,SKU_001,Dairy,164,397,2
2025-05-24,SKU_002,Bakery,132,211,2
2025-05-24,SKU_003,Electronics,12,50,14
2025-05-24,SKU_004,Clothing,50,334,7
2025-05-24,SKU_005,Household,30,225,5
2025-05-25,SKU_001,Dairy,130,832,2
2025-05-25,SKU_002,Bakery,133,499,2
2025-05-25,SKU_003,Electronics,12,58,14
2025-05-25,SKU_004,Clothing,47,215,7
2025-05-25,SKU_005,Household,33,124,5
2025-05-26,SKU_001,Dairy,147,300,2
2025-05-26,SKU_002,Bakery,111,370,2
2025-05-26,SKU_003,Electronics,10,42,14
2025-05-26,SKU_004,Clothing,49,244,7
2025-05-26,SKU_005,Household,29,223,5
2025-05-27,SKU_001,Dairy,162,588,2
2025-05-27,SKU_002,Bakery,104,470,2
2025-05-27,SKU_003,Electronics,11,48,14
2025-05-27,SKU_004,Clothing,48,179,7
2025-05-27,SKU_005,Household,25,209,5
2025-05-28,SKU_001,Dairy,155,691,2
2025-05-28,SKU_002,Bakery,101,649,2
2025-05-28,SKU_003,Electronics,8,49,14
2025-05-28,SKU_004,Clothing,50,229,7
2025-05-28,SKU_005,Household,32,152,5
2025-05-29,SKU_001,Dairy,183,932,2
2025-05-29,SKU_002,Bakery,100,351,2
2025-05-29,SKU_003,Electronics,8,33,14
2025-05-29,SKU_004,Clothing,53,242,7
2025-05-29,SKU_005,Household,29,78,5
2025-05-30,SKU_001,Dairy,143,569,2
2025-05-30,SKU_002,Bakery,78,308,2
2025-05-30,SKU_003,Electronics,10,72,14
2025-05-30,SKU_004,Clothing,54,427,7
2025-05-30,SKU_005,Household,26,143,5
2025-05-31,SKU_001,Dairy,174,548,2
2025-05-31,SKU_002,Bakery,139,449,2
2025-05-31,SKU_003,Electronics,9,47,14
2025-05-31,SKU_004,Clothing,49,198,7
2025-05-31,SKU_005,Household,31,148,5
2025-06-01,SKU_001,Dairy,157,532,2
2025-06-01,SKU_002,Bakery,124,433,2
2025-06-01,SKU_003,Electronics,10,52,14
2025-06-01,SKU_004,Clothing,85,159,7
2025-06-01,SKU_005,Household,29,188,5
2025-06-02,SKU_001,Dairy,155,894,2
2025-06-02,SKU_002,Bakery,83,714,2
2025-06-02,SKU_003,Electronics,9,30,14
2025-06-02,SKU_004,Clothing,62,317,7
2025-06-02,SKU_005,Household,30,145,5
2025-06-03,SKU_001,Dairy,150,634,2
2025-06-03,SKU_002,Bakery,102,414,2
2025-06-03,SKU_003,Electronics,10,47,14
2025-06-03,SKU_004,Clothing,66,290,7
2025-06-03,SKU_005,Household,31,154,5
2025-06-04,SKU_001,Dairy,122,766,2
2025-06-04,SKU_002,Bakery,87,335,2
2025-06-04,SKU_003,Electronics,9,18,14
2025-06-04,SKU_004,Clothing,79,290,7
2025-06-04,SKU_005,Household,26,238,5
2025-06-05,SKU_001,Dairy,140,798,2
2025-06-05,SKU_002,Bakery,101,576,2
2025-06-05,SKU_003,Electronics,10,44,14
2025-06-05,SKU_004,Clothing,79,267,7
2025-06-05,SKU_005,Household,27,163,5
2025-06-06,SKU_001,Dairy,138,1028,2
2025-06-06,SKU_002,Bakery,115,559,2
2025-06-06,SKU_003,Electronics,11,66,14
2025-06-06,SKU_004,Clothing,69,251,7
2025-06-06,SKU_005,Household,30,211,5
2025-06-07,SKU_001,Dairy,148,801,2
2025-06-07,SKU_002,Bakery,127,667,2
2025-06-07,SKU_003,Electronics,10,55,14
2025-06-07,SKU_004,Clothing,70,4,7
2025-06-07,SKU_005,Household,30,121,5
2025-06-08,SKU_001,Dairy,137,421,2
2025-06-08,SKU_002,Bakery,120,299,2
2025-06-08,SKU_003,Electronics,10,44,14
2025-06-08,SKU_004,Clothing,76,130,7
2025-06-08,SKU_005,Household,29,114,5
2025-06-09,SKU_001,Dairy,145,722,2
2025-06-09,SKU_002,Bakery,110,641,2
2025-06-09,SKU_003,Electronics,10,40,14
2025-06-09,SKU_004,Clothing,61,215,7
2025-06-09,SKU_005,Household,29,193,5
2025-06-10,SKU_001,Dairy,135,772,2
2025-06-10,SKU_002,Bakery,96,459,2
2025-06-10,SKU_003,Electronics,10,48,14
2025-06-10,SKU_004,Clothing,75,259,7
2025-06-10,SKU_005,Household,30,145,5
2025-06-11,SKU_001,Dairy,131,1114,2
2025-06-11,SKU_002,Bakery,104,372,2
2025-06-11,SKU_003,Electronics,11,38,14
2025-06-11,SKU_004,Clothing,83,246,7
2025-06-11,SKU_005,Household,30,150,5
2025-06-12,SKU_001,Dairy,155,368,2
2025-06-12,SKU_002,Bakery,116,431,2
2025-06-12,SKU_003,Electronics,10,56,14
2025-06-12,SKU_004,Clothing,81,156,7
2025-06-12,SKU_005,Household,29,189,5
2025-06-13,SKU_001,Dairy,174,622,2
2025-06-13,SKU_002,Bakery,112,611,2
2025-06-13,SKU_003,Electronics,9,52,14
2025-06-13,SKU_004,Clothing,66,316,7
2025-06-13,SKU_005,Household,32,159,5
2025-06-14,SKU_001,Dairy,134,485,2
2025-06-14,SKU_002,Bakery,140,380,2
2025-06-14,SKU_003,Electronics,8,35,14
2025-06-14,SKU_004,Clothing,76,137,7
2025-06-14,SKU_005,Household,35,141,5
2025-06-15,SKU_001,Dairy,149,604,2
2025-06-15,SKU_002,Bakery,124,513,2
2025-06-15,SKU_003,Electronics,10,41,14
2025-06-15,SKU_004,Clothing,83,242,7
2025-06-15,SKU_005,Household,32,139,5
2025-06-16,SKU_001,Dairy,166,1170,2
2025-06-16,SKU_002,Bakery,88,325,2
2025-06-16,SKU_003,Electronics,10,82,14
2025-06-16,SKU_004,Clothing,71,282,7
2025-06-16,SKU_005,Household,29,148,5
2025-06-17,SKU_001,Dairy,152,656,2
2025-06-17,SKU_002,Bakery,101,803,2
2025-06-17,SKU_003,Electronics,11,47,14
2025-06-17,SKU_004,Clothing,82,227,7
2025-06-17,SKU_005,Household,27,132,5
2025-06-18,SKU_001,Dairy,115,740,2
2025-06-18,SKU_002,Bakery,100,495,2
2025-06-18,SKU_003,Electronics,11,41,14
2025-06-18,SKU_004,Clothing,73,233,7
2025-06-18,SKU_005,Household,30,174,5
2025-06-19,SKU_001,Dairy,151,689,2
2025-06-19,SKU_002,Bakery,110,167,2
2025-06-19,SKU_003,Electronics,10,32,14
2025-06-19,SKU_004,Clothing,77,256,7
2025-06-19,SKU_005,Household,30,87,5
2025-06-20,SKU_001,Dairy,143,453,2
2025-06-20,SKU_002,Bakery,97,641,2
2025-06-20,SKU_003,Electronics,10,48,14
2025-06-20,SKU_004,Clothing,72,257,7
2025-06-20,SKU_005,Household,27,68,5
2025-06-21,SKU_001,Dairy,149,882,2
2025-06-21,SKU_002,Bakery,142,573,2
2025-06-21,SKU_003,Electronics,9,36,14
2025-06-21,SKU_004,Clothing,67,112,7
2025-06-21,SKU_005,Household,31,174,5
2025-06-22,SKU_001,Dairy,142,885,2
2025-06-22,SKU_002,Bakery,134,379,2
2025-06-22,SKU_003,Electronics,9,49,14
2025-06-22,SKU_004,Clothing,76,198,7
2025-06-22,SKU_005,Household,28,248,5
2025-06-23,SKU_001,Dairy,141,695,2
2025-06-23,SKU_002,Bakery,115,405,2
2025-06-23,SKU_003,Electronics,9,54,14
2025-06-23,SKU_004,Clothing,60,238,7
2025-06-23,SKU_005,Household,28,240,5
2025-06-24,SKU_001,Dairy,124,472,2
2025-06-24,SKU_002,Bakery,119,387,2
2025-06-24,SKU_003,Electronics,10,51,14
2025-06-24,SKU_004,Clothing,78,381,7
2025-06-24,SKU_005,Household,29,167,5
2025-06-25,SKU_001,Dairy,155,645,2
2025-06-25,SKU_002,Bakery,107,396,2
2025-06-25,SKU_003,Electronics,9,45,14
2025-06-25,SKU_004,Clothing,69,294,7
2025-06-25,SKU_005,Household,26,172,5
2025-06-26,SKU_001,Dairy,134,745,2
2025-06-26,SKU_002,Bakery,91,499,2
2025-06-26,SKU_003,Electronics,12,69,14
2025-06-26,SKU_004,Clothing,72,262,7
2025-06-26,SKU_005,Household,34,218,5
2025-06-27,SKU_001,Dairy,137,541,2
2025-06-27,SKU_002,Bakery,91,547,2
2025-06-27,SKU_003,Electronics,9,46,14
2025-06-27,SKU_004,Clothing,59,194,7
2025-06-27,SKU_005,Household,30,218,5
2025-06-28,SKU_001,Dairy,143,683,2
2025-06-28,SKU_002,Bakery,116,720,2
2025-06-28,SKU_003,Electronics,9,42,14
2025-06-28,SKU_004,Clothing,72,236,7
2025-06-28,SKU_005,Household,27,174,5
2025-06-29,SKU_001,Dairy,150,520,2
2025-06-29,SKU_002,Bakery,126,457,2
2025-06-29,SKU_003,Electronics,9,63,14
2025-06-29,SKU_004,Clothing,76,215,7
2025-06-29,SKU_005,Household,28,87,5
2025-06-30,SKU_001,Dairy,157,948,2
2025-06-30,SKU_002,Bakery,107,501,2
2025-06-30,SKU_003,Electronics,9,61,14
2025-06-30,SKU_004,Clothing,74,358,7
2025-06-30,SKU_005,Household,29,166,5
2025-07-01,SKU_001,Dairy,142,604,2
2025-07-01,SKU_002,Bakery,110,401,2
2025-07-01,SKU_003,Electronics,10,21,14
2025-07-01,SKU_004,Clothing,81,252,7
2025-07-01,SKU_005,Household,28,171,5
2025-07-02,SKU_001,Dairy,171,749,2
2025-07-02,SKU_002,Bakery,95,577,2
2025-07-02,SKU_003,Electronics,10,27,14
2025-07-02,SKU_004,Clothing,65,249,7
2025-07-02,SKU_005,Household,31,170,5
2025-07-03,SKU_001,Dairy,167,1075,2
2025-07-03,SKU_002,Bakery,92,719,2
2025-07-03,SKU_003,Electronics,10,49,14
2025-07-03,SKU_004,Clothing,76,346,7
2025-07-03,SKU_005,Household,30,146,5
2025-07-04,SKU_001,Dairy,142,898,2
2025-07-04,SKU_002,Bakery,92,577,2
2025-07-04,SKU_003,Electronics,11,61,14
2025-07-04,SKU_004,Clothing,72,274,7
2025-07-04,SKU_005,Household,29,130,5
2025-07-05,SKU_001,Dairy,170,797,2
2025-07-05,SKU_002,Bakery,125,174,2
2025-07-05,SKU_003,Electronics,8,38,14
2025-07-05,SKU_004,Clothing,81,233,7
2025-07-05,SKU_005,Household,25,191,5
2025-07-06,SKU_001,Dairy,155,724,2
2025-07-06,SKU_002,Bakery,126,747,2
2025-07-06,SKU_003,Electronics,11,46,14
2025-07-06,SKU_004,Clothing,73,201,7
2025-07-06,SKU_005,Household,28,191,5
2025-07-07,SKU_001,Dairy,153,901,2
2025-07-07,SKU_002,Bakery,115,555,2
2025-07-07,SKU_003,Electronics,8,33,14
2025-07-07,SKU_004,Clothing,85,103,7
2025-07-07,SKU_005,Household,31,120,5
2025-07-08,SKU_001,Dairy,152,571,2
2025-07-08,SKU_002,Bakery,99,410,2
2025-07-08,SKU_003,Electronics,8,21,14
2025-07-08,SKU_004,Clothing,70,93,7
2025-07-08,SKU_005,Household,35,139,5
2025-07-09,SKU_001,Dairy,130,834,2
2025-07-09,SKU_002,Bakery,93,504,2
2025-07-09,SKU_003,Electronics,9,46,14
2025-07-09,SKU_004,Clothing,86,221,7
2025-07-09,SKU_005,Household,29,130,5
2025-07-10,SKU_001,Dairy,159,1036,2
2025-07-10,SKU_002,Bakery,101,686,2
2025-07-10,SKU_003,Electronics,7,59,14
2025-07-10,SKU_004,Clothing,73,284,7
2025-07-10,SKU_005,Household,27,92,5
2025-07-11,SKU_001,Dairy,169,829,2
2025-07-11,SKU_002,Bakery,112,577,2
2025-07-11,SKU_003,Electronics,10,43,14
2025-07-11,SKU_004,Clothing,61,247,7
2025-07-11,SKU_005,Household,30,174,5
2025-07-12,SKU_001,Dairy,170,739,2
2025-07-12,SKU_002,Bakery,137,398,2
2025-07-12,SKU_003,Electronics,8,30,14
2025-07-12,SKU_004,Clothing,63,352,7
2025-07-12,SKU_005,Household,33,131,5
2025-07-13,SKU_001,Dairy,141,365,2
2025-07-13,SKU_002,Bakery,143,775,2
2025-07-13,SKU_003,Electronics,9,64,14
2025-07-13,SKU_004,Clothing,77,245,7
2025-07-13,SKU_005,Household,29,138,5
2025-07-14,SKU_001,Dairy,126,740,2
2025-07-14,SKU_002,Bakery,103,560,2
2025-07-14,SKU_003,Electronics,10,78,14
2025-07-14,SKU_004,Clothing,76,288,7
2025-07-14,SKU_005,Household,28,96,5
2025-07-15,SKU_001,Dairy,143,1068,2
2025-07-15,SKU_002,Bakery,99,502,2
2025-07-15,SKU_003,Electronics,11,33,14
2025-07-15,SKU_004,Clothing,60,276,7
2025-07-15,SKU_005,Household,29,145,5
2025-07-16,SKU_001,Dairy,148,731,2
2025-07-16,SKU_002,Bakery,109,457,2
2025-07-16,SKU_003,Electronics,11,40,14
2025-07-16,SKU_004,Clothing,60,335,7
2025-07-16,SKU_005,Household,27,186,5
2025-07-17,SKU_001,Dairy,167,877,2
2025-07-17,SKU_002,Bakery,98,335,2
2025-07-17,SKU_003,Electronics,11,46,14
2025-07-17,SKU_004,Clothing,72,247,7
2025-07-17,SKU_005,Household,27,136,5
2025-07-18,SKU_001,Dairy,125,827,2
2025-07-18,SKU_002,Bakery,89,583,2
2025-07-18,SKU_003,Electronics,8,55,14
2025-07-18,SKU_004,Clothing,82,290,7
2025-07-18,SKU_005,Household,32,123,5
2025-07-19,SKU_001,Dairy,155,589,2
2025-07-19,SKU_002,Bakery,130,568,2
2025-07-19,SKU_003,Electronics,9,47,14
2025-07-19,SKU_004,Clothing,64,296,7
2025-07-19,SKU_005,Household,35,112,5
2025-07-20,SKU_001,Dairy,144,1054,2
2025-07-20,SKU_002,Bakery,125,536,2
2025-07-20,SKU_003,Electronics,12,41,14
2025-07-20,SKU_004,Clothing,77,347,7
2025-07-20,SKU_005,Household,29,129,5
2025-07-21,SKU_001,Dairy,148,713,2
2025-07-21,SKU_002,Bakery,81,609,2
2025-07-21,SKU_003,Electronics,9,65,14
2025-07-21,SKU_004,Clothing,73,227,7
2025-07-21,SKU_005,Household,27,125,5
2025-07-22,SKU_001,Dairy,164,732,2
2025-07-22,SKU_002,Bakery,87,397,2
2025-07-22,SKU_003,Electronics,10,42,14
2025-07-22,SKU_004,Clothing,83,322,7
2025-07-22,SKU_005,Household,30,106,5
2025-07-23,SKU_001,Dairy,141,519,2
2025-07-23,SKU_002,Bakery,110,491,2
2025-07-23,SKU_003,Electronics,9,44,14
2025-07-23,SKU_004,Clothing,66,298,7
2025-07-23,SKU_005,Household,33,104,5
2025-07-24,SKU_001,Dairy,139,846,2
2025-07-24,SKU_002,Bakery,116,508,2
2025-07-24,SKU_003,Electronics,10,64,14
2025-07-24,SKU_004,Clothing,91,169,7
2025-07-24,SKU_005,Household,30,200,5
2025-07-25,SKU_001,Dairy,164,862,2
2025-07-25,SKU_002,Bakery,97,113,2
2025-07-25,SKU_003,Electronics,9,50,14
2025-07-25,SKU_004,Clothing,89,298,7
2025-07-25,SKU_005,Household,29,130,5
2025-07-26,SKU_001,Dairy,136,1184,2
2025-07-26,SKU_002,Bakery,134,592,2
2025-07-26,SKU_003,Electronics,9,45,14
2025-07-26,SKU_004,Clothing,55,324,7
2025-07-26,SKU_005,Household,31,158,5
2025-07-27,SKU_001,Dairy,138,301,2
2025-07-27,SKU_002,Bakery,143,488,2
2025-07-27,SKU_003,Electronics,7,31,14
2025-07-27,SKU_004,Clothing,71,358,7
2025-07-27,SKU_005,Household,26,146,5
2025-07-28,SKU_001,Dairy,170,742,2
2025-07-28,SKU_002,Bakery,86,657,2
2025-07-28,SKU_003,Electronics,11,39,14
2025-07-28,SKU_004,Clothing,82,246,7
2025-07-28,SKU_005,Household,28,112,5
2025-07-29,SKU_001,Dairy,172,947,2
2025-07-29,SKU_002,Bakery,122,411,2
2025-07-29,SKU_003,Electronics,9,50,14
2025-07-29,SKU_004,Clothing,72,233,7
2025-07-29,SKU_005,Household,30,153,5
2025-07-30,SKU_001,Dairy,159,643,2
2025-07-30,SKU_002,Bakery,100,368,2
2025-07-30,SKU_003,Electronics,9,38,14
2025-07-30,SKU_004,Clothing,68,221,7
2025-07-30,SKU_005,Household,33,191,5
2025-07-31,SKU_001,Dairy,133,631,2
2025-07-31,SKU_002,Bakery,107,379,2
2025-07-31,SKU_003,Electronics,9,67,14
2025-07-31,SKU_004,Clothing,77,366,7
2025-07-31,SKU_005,Household,24,159,5
2025-08-01,SKU_001,Dairy,143,1053,2
2025-08-01,SKU_002,Bakery,101,609,2
2025-08-01,SKU_003,Electronics,10,63,14
2025-08-01,SKU_004,Clothing,84,292,7
2025-08-01,SKU_005,Household,32,146,5
2025-08-02,SKU_001,Dairy,142,1028,2
2025-08-02,SKU_002,Bakery,129,732,2
2025-08-02,SKU_003,Electronics,10,49,14
2025-08-02,SKU_004,Clothing,83,290,7
2025-08-02,SKU_005,Household,30,207,5
2025-08-03,SKU_001,Dairy,133,928,2
2025-08-03,SKU_002,Bakery,136,562,2
2025-08-03,SKU_003,Electronics,9,59,14
2025-08-03,SKU_004,Clothing,69,322,7
2025-08-03,SKU_005,Household,31,230,5
2025-08-04,SKU_001,Dairy,140,1262,2
2025-08-04,SKU_002,Bakery,92,378,2
2025-08-04,SKU_003,Electronics,9,46,14
2025-08-04,SKU_004,Clothing,92,281,7
2025-08-04,SKU_005,Household,35,113,5
2025-08-05,SKU_001,Dairy,139,955,2
2025-08-05,SKU_002,Bakery,105,409,2
2025-08-05,SKU_003,Electronics,10,55,14
2025-08-05,SKU_004,Clothing,65,226,7
2025-08-05,SKU_005,Household,31,199,5
2025-08-06,SKU_001,Dairy,139,628,2
2025-08-06,SKU_002,Bakery,93,625,2
2025-08-06,SKU_003,Electronics,8,56,14
2025-08-06,SKU_004,Clothing,68,368,7
2025-08-06,SKU_005,Household,26,143,5
2025-08-07,SKU_001,Dairy,107,608,2
2025-08-07,SKU_002,Bakery,98,705,2
2025-08-07,SKU_003,Electronics,9,57,14
2025-08-07,SKU_004,Clothing,74,233,7
2025-08-07,SKU_005,Household,27,165,5
2025-08-08,SKU_001,Dairy,139,597,2
2025-08-08,SKU_002,Bakery,99,776,2
2025-08-08,SKU_003,Electronics,10,50,14
2025-08-08,SKU_004,Clothing,83,182,7
2025-08-08,SKU_005,Household,29,167,5
2025-08-09,SKU_001,Dairy,145,543,2
2025-08-09,SKU_002,Bakery,133,487,2
2025-08-09,SKU_003,Electronics,9,63,14
2025-08-09,SKU_004,Clothing,68,358,7
2025-08-09,SKU_005,Household,26,169,5
2025-08-10,SKU_001,Dairy,152,615,2
2025-08-10,SKU_002,Bakery,138,530,2
2025-08-10,SKU_003,Electronics,10,56,14
2025-08-10,SKU_004,Clothing,59,252,7
2025-08-10,SKU_005,Household,29,140,5
2025-08-11,SKU_001,Dairy,121,544,2
2025-08-11,SKU_002,Bakery,100,539,2
2025-08-11,SKU_003,Electronics,7,46,14
2025-08-11,SKU_004,Clothing,68,233,7
2025-08-11,SKU_005,Household,32,130,5
2025-08-12,SKU_001,Dairy,132,935,2
2025-08-12,SKU_002,Bakery,115,455,2
2025-08-12,SKU_003,Electronics,11,53,14
2025-08-12,SKU_004,Clothing,85,235,7
2025-08-12,SKU_005,Household,26,230,5
2025-08-13,SKU_001,Dairy,140,407,2
2025-08-13,SKU_002,Bakery,85,379,2
2025-08-13,SKU_003,Electronics,9,57,14
2025-08-13,SKU_004,Clothing,75,260,7
2025-08-13,SKU_005,Household,35,100,5
2025-08-14,SKU_001,Dairy,162,485,2
2025-08-14,SKU_002,Bakery,94,352,2
2025-08-14,SKU_003,Electronics,9,67,14
2025-08-14,SKU_004,Clothing,62,276,7
2025-08-14,SKU_005,Household,32,115,5
2025-08-15,SKU_001,Dairy,144,834,2
2025-08-15,SKU_002,Bakery,90,593,2
2025-08-15,SKU_003,Electronics,8,37,14
2025-08-15,SKU_004,Clothing,76,211,7
2025-08-15,SKU_005,Household,24,128,5
2025-08-16,SKU_001,Dairy,148,821,2
2025-08-16,SKU_002,Bakery,125,410,2
2025-08-16,SKU_003,Electronics,10,34,14
2025-08-16,SKU_004,Clothing,76,167,7
2025-08-16,SKU_005,Household,28,204,5
2025-08-17,SKU_001,Dairy,166,793,2
2025-08-17,SKU_002,Bakery,135,341,2
2025-08-17,SKU_003,Electronics,11,58,14
2025-08-17,SKU_004,Clothing,80,437,7
2025-08-17,SKU_005,Household,33,159,5
2025-08-18,SKU_001,Dairy,131,1060,2
2025-08-18,SKU_002,Bakery,105,449,2
2025-08-18,SKU_003,Electronics,9,76,14
2025-08-18,SKU_004,Clothing,79,247,7
2025-08-18,SKU_005,Household,26,189,5
2025-08-19,SKU_001,Dairy,142,1107,2
2025-08-19,SKU_002,Bakery,98,448,2
2025-08-19,SKU_003,Electronics,10,30,14
2025-08-19,SKU_004,Clothing,56,185,7
2025-08-19,SKU_005,Household,29,176,5
2025-08-20,SKU_001,Dairy,160,742,2
2025-08-20,SKU_002,Bakery,90,502,2
2025-08-20,SKU_003,Electronics,8,47,14
2025-08-20,SKU_004,Clothing,75,152,7
2025-08-20,SKU_005,Household,30,165,5
2025-08-21,SKU_001,Dairy,164,1088,2
2025-08-21,SKU_002,Bakery,94,606,2
2025-08-21,SKU_003,Electronics,10,42,14
2025-08-21,SKU_004,Clothing,69,229,7
2025-08-21,SKU_005,Household,37,55,5
2025-08-22,SKU_001,Dairy,155,862,2
2025-08-22,SKU_002,Bakery,104,479,2
2025-08-22,SKU_003,Electronics,10,49,14
2025-08-22,SKU_004,Clothing,68,200,7
2025-08-22,SKU_005,Household,24,116,5
2025-08-23,SKU_001,Dairy,138,721,2
2025-08-23,SKU_002,Bakery,129,494,2
2025-08-23,SKU_003,Electronics,9,59,14
2025-08-23,SKU_004,Clothing,81,200,7
2025-08-23,SKU_005,Household,30,177,5
2025-08-24,SKU_001,Dairy,159,557,2
2025-08-24,SKU_002,Bakery,129,592,2
2025-08-24,SKU_003,Electronics,10,47,14
2025-08-24,SKU_004,Clothing,84,304,7
2025-08-24,SKU_005,Household,30,82,5
2025-08-25,SKU_001,Dairy,163,845,2
2025-08-25,SKU_002,Bakery,102,715,2
2025-08-25,SKU_003,Electronics,10,47,14
2025-08-25,SKU_004,Clothing,64,334,7
2025-08-25,SKU_005,Household,31,139,5
2025-08-26,SKU_001,Dairy,168,593,2
2025-08-26,SKU_002,Bakery,99,395,2
2025-08-26,SKU_003,Electronics,10,87,14
2025-08-26,SKU_004,Clothing,71,177,7
2025-08-26,SKU_005,Household,24,125,5
2025-08-27,SKU_001,Dairy,148,650,2
2025-08-27,SKU_002,Bakery,78,568,2
2025-08-27,SKU_003,Electronics,9,63,14
2025-08-27,SKU_004,Clothing,84,260,7
2025-08-27,SKU_005,Household,31,178,5
2025-08-28,SKU_001,Dairy,156,531,2
2025-08-28,SKU_002,Bakery,105,474,2
2025-08-28,SKU_003,Electronics,10,50,14
2025-08-28,SKU_004,Clothing,80,252,7
2025-08-28,SKU_005,Household,29,113,5
2025-08-29,SKU_001,Dairy,143,884,2
2025-08-29,SKU_002,Bakery,105,608,2
2025-08-29,SKU_003,Electronics,9,58,14
2025-08-29,SKU_004,Clothing,69,206,7
2025-08-29,SKU_005,Household,26,66,5
2025-08-30,SKU_001,Dairy,134,803,2
2025-08-30,SKU_002,Bakery,119,330,2
2025-08-30,SKU_003,Electronics,9,26,14
2025-08-30,SKU_004,Clothing,70,166,7
2025-08-30,SKU_005,Household,31,121,5
2025-08-31,SKU_001,Dairy,132,1094,2
2025-08-31,SKU_002,Bakery,127,488,2
2025-08-31,SKU_003,Electronics,10,50,14
2025-08-31,SKU_004,Clothing,93,216,7
2025-08-31,SKU_005,Household,31,142,5
2025-09-01,SKU_001,Dairy,159,723,2
2025-09-01,SKU_002,Bakery,99,572,2
2025-09-01,SKU_003,Electronics,10,60,14
2025-09-01,SKU_004,Clothing,54,238,7
2025-09-01,SKU_005,Household,28,223,5
2025-09-02,SKU_001,Dairy,125,680,2
2025-09-02,SKU_002,Bakery,93,359,2
2025-09-02,SKU_003,Electronics,10,43,14
2025-09-02,SKU_004,Clothing,49,161,7
2025-09-02,SKU_005,Household,32,169,5
2025-09-03,SKU_001,Dairy,137,749,2
2025-09-03,SKU_002,Bakery,101,527,2
2025-09-03,SKU_003,Electronics,9,65,14
2025-09-03,SKU_004,Clothing,47,222,7
2025-09-03,SKU_005,Household,32,116,5
2025-09-04,SKU_001,Dairy,126,291,2
2025-09-04,SKU_002,Bakery,102,444,2
2025-09-04,SKU_003,Electronics,12,31,14
2025-09-04,SKU_004,Clothing,47,167,7
2025-09-04,SKU_005,Household,35,176,5
2025-09-05,SKU_001,Dairy,120,539,2
2025-09-05,SKU_002,Bakery,107,765,2
2025-09-05,SKU_003,Electronics,10,49,14
2025-09-05,SKU_004,Clothing,57,188,7
2025-09-05,SKU_005,Household,25,129,5
2025-09-06,SKU_001,Dairy,157,537,2
2025-09-06,SKU_002,Bakery,129,336,2
2025-09-06,SKU_003,Electronics,12,58,14
2025-09-06,SKU_004,Clothing,54,352,7
2025-09-06,SKU_005,Household,30,121,5
2025-09-07,SKU_001,Dairy,155,508,2
2025-09-07,SKU_002,Bakery,131,655,2
2025-09-07,SKU_003,Electronics,9,53,14
2025-09-07,SKU_004,Clothing,59,313,7
2025-09-07,SKU_005,Household,27,55,5
2025-09-08,SKU_001,Dairy,154,352,2
2025-09-08,SKU_002,Bakery,112,491,2
2025-09-08,SKU_003,Electronics,8,51,14
2025-09-08,SKU_004,Clothing,57,346,7
2025-09-08,SKU_005,Household,30,114,5
2025-09-09,SKU_001,Dairy,151,551,2
2025-09-09,SKU_002,Bakery,88,301,2
2025-09-09,SKU_003,Electronics,9,44,14
2025-09-09,SKU_004,Clothing,60,238,7
2025-09-09,SKU_005,Household,27,169,5
2025-09-10,SKU_001,Dairy,146,676,2
2025-09-10,SKU_002,Bakery,110,494,2
2025-09-10,SKU_003,Electronics,10,55,14
2025-09-10,SKU_004,Clothing,45,321,7
2025-09-10,SKU_005,Household,26,121,5
2025-09-11,SKU_001,Dairy,145,1074,2
2025-09-11,SKU_002,Bakery,84,356,2
2025-09-11,SKU_003,Electronics,11,46,14
2025-09-11,SKU_004,Clothing,41,287,7
2025-09-11,SKU_005,Household,32,158,5
2025-09-12,SKU_001,Dairy,179,583,2
2025-09-12,SKU_002,Bakery,98,589,2
2025-09-12,SKU_003,Electronics,8,68,14
2025-09-12,SKU_004,Clothing,49,164,7
2025-09-12,SKU_005,Household,25,73,5
